block_id,split,country,city,top_left_row,top_left_col,top_left_patch_id,top_left_coarse_label,top_right_patch_id,top_right_coarse_label,bottom_left_patch_id,bottom_left_coarse_label,bottom_right_patch_id,bottom_right_coarse_label,n_valid,n_built,all_four_valid,has_built_up,use_for_block_training,is_tiling_anchor,use_for_tiling_eval
Poland_Radom_r002_c000_2x2,train,Poland,Radom,2,0,Poland_Radom_r002_c000_x0_y320_s160,3,Poland_Radom_r002_c001_x160_y320_s160,3,Poland_Radom_r003_c000_x0_y480_s160,3,Poland_Radom_r003_c001_x160_y480_s160,3,4,4,true,true,true,true,true
Poland_Radom_r002_c001_2x2,train,Poland,Radom,2,1,Poland_Radom_r002_c001_x160_y320_s160,3,Poland_Radom_r002_c002_x320_y320_s160,3,Poland_Radom_r003_c001_x160_y480_s160,3,Poland_Radom_r003_c002_x320_y480_s160,4,4,4,true,true,true,false,false
Poland_Radom_r002_c002_2x2,train,Poland,Radom,2,2,Poland_Radom_r002_c002_x320_y320_s160,3,Poland_Radom_r002_c003_x480_y320_s160,4,Poland_Radom_r003_c002_x320_y480_s160,4,Poland_Radom_r003_c003_x480_y480_s160,4,4,4,true,true,true,true,true
Poland_Radom_r002_c003_2x2,train,Poland,Radom,2,3,Poland_Radom_r002_c003_x480_y320_s160,4,Poland_Radom_r002_c004_x640_y320_s160,4,Poland_Radom_r003_c003_x480_y480_s160,4,Poland_Radom_r003_c004_x640_y480_s160,4,4,4,true,true,true,false,false
Poland_Radom_r002_c004_2x2,train,Poland,Radom,2,4,Poland_Radom_r002_c004_x640_y320_s160,4,Poland_Radom_r002_c005_x800_y320_s160,4,Poland_Radom_r003_c004_x640_y480_s160,4,Poland_Radom_r003_c005_x800_y480_s160,4,4,4,true,true,true,true,true
Poland_Radom_r002_c005_2x2,train,Poland,Radom,2,5,Poland_Radom_r002_c005_x800_y320_s160,4,Poland_Radom_r002_c006_x960_y320_s160,4,Poland_Radom_r003_c005_x800_y480_s160,4,Poland_Radom_r003_c006_x960_y480_s160,4,4,4,true,true,true,false,false
Poland_Radom_r002_c006_2x2,train,Poland,Radom,2,6,Poland_Radom_r002_c006_x960_y320_s160,4,Poland_Radom_r002_c007_x1120_y320_s160,4,Poland_Radom_r003_c006_x960_y480_s160,4,Poland_Radom_r003_c007_x1120_y480_s160,4,4,4,true,true,true,true,true
Poland_Radom_r002_c007_2x2,train,Poland,Radom,2,7,Poland_Radom_r002_c007_x1120_y320_s160,4,Poland_Radom_r002_c008_x1280_y320_s160,4,Poland_Radom_r003_c007_x1120_y480_s160,4,Poland_Radom_r003_c008_x1280_y480_s160,4,4,4,true,true,true,false,false
Poland_Radom_r002_c008_2x2,train,Poland,Radom,2,8,Poland_Radom_r002_c008_x1280_y320_s160,4,Poland_Radom_r002_c009_x1440_y320_s160,4,Poland_Radom_r003_c008_x1280_y480_s160,4,Poland_Radom_r003_c009_x1440_y480_s160,4,4,4,true,true,true,true,true
Poland_Radom_r002_c009_2x2,train,Poland,Radom,2,9,Poland_Radom_r002_c009_x1440_y320_s160,4,Poland_Radom_r002_c010_x1576_y320_s160,3,Poland_Radom_r003_c009_x1440_y480_s160,4,Poland_Radom_r003_c010_x1576_y480_s160,3,4,4,true,true,true,false,false
Poland_Radom_r003_c000_2x2,train,Poland,Radom,3,0,Poland_Radom_r003_c000_x0_y480_s160,3,Poland_Radom_r003_c001_x160_y480_s160,3,Poland_Radom_r004_c000_x0_y640_s160,3,Poland_Radom_r004_c001_x160_y640_s160,3,4,4,true,true,true,false,false
Poland_Radom_r003_c001_2x2,train,Poland,Radom,3,1,Poland_Radom_r003_c001_x160_y480_s160,3,Poland_Radom_r003_c002_x320_y480_s160,4,Poland_Radom_r004_c001_x160_y640_s160,3,Poland_Radom_r004_c002_x320_y640_s160,3,4,4,true,true,true,false,false
Poland_Radom_r003_c002_2x2,train,Poland,Radom,3,2,Poland_Radom_r003_c002_x320_y480_s160,4,Poland_Radom_r003_c003_x480_y480_s160,4,Poland_Radom_r004_c002_x320_y640_s160,3,Poland_Radom_r004_c003_x480_y640_s160,4,4,4,true,true,true,false,false
Poland_Radom_r003_c003_2x2,train,Poland,Radom,3,3,Poland_Radom_r003_c003_x480_y480_s160,4,Poland_Radom_r003_c004_x640_y480_s160,4,Poland_Radom_r004_c003_x480_y640_s160,4,Poland_Radom_r004_c004_x640_y640_s160,3,4,4,true,true,true,false,false
Poland_Radom_r003_c004_2x2,train,Poland,Radom,3,4,Poland_Radom_r003_c004_x640_y480_s160,4,Poland_Radom_r003_c005_x800_y480_s160,4,Poland_Radom_r004_c004_x640_y640_s160,3,Poland_Radom_r004_c005_x800_y640_s160,4,4,4,true,true,true,false,false
Poland_Radom_r003_c005_2x2,train,Poland,Radom,3,5,Poland_Radom_r003_c005_x800_y480_s160,4,Poland_Radom_r003_c006_x960_y480_s160,4,Poland_Radom_r004_c005_x800_y640_s160,4,Poland_Radom_r004_c006_x960_y640_s160,4,4,4,true,true,true,false,false
Poland_Radom_r003_c006_2x2,train,Poland,Radom,3,6,Poland_Radom_r003_c006_x960_y480_s160,4,Poland_Radom_r003_c007_x1120_y480_s160,4,Poland_Radom_r004_c006_x960_y640_s160,4,Poland_Radom_r004_c007_x1120_y640_s160,4,4,4,true,true,true,false,false
Poland_Radom_r003_c007_2x2,train,Poland,Radom,3,7,Poland_Radom_r003_c007_x1120_y480_s160,4,Poland_Radom_r003_c008_x1280_y480_s160,4,Poland_Radom_r004_c007_x1120_y640_s160,4,Poland_Radom_r004_c008_x1280_y640_s160,4,4,4,true,true,true,false,false
Poland_Radom_r003_c008_2x2,train,Poland,Radom,3,8,Poland_Radom_r003_c008_x1280_y480_s160,4,Poland_Radom_r003_c009_x1440_y480_s160,4,Poland_Radom_r004_c008_x1280_y640_s160,4,Poland_Radom_r004_c009_x1440_y640_s160,4,4,4,true,true,true,false,false
Poland_Radom_r003_c009_2x2,train,Poland,Radom,3,9,Poland_Radom_r003_c009_x1440_y480_s160,4,Poland_Radom_r003_c010_x1576_y480_s160,3,Poland_Radom_r004_c009_x1440_y640_s160,4,Poland_Radom_r004_c010_x1576_y640_s160,3,4,4,true,true,true,false,false
Poland_Radom_r004_c000_2x2,train,Poland,Radom,4,0,Poland_Radom_r004_c000_x0_y640_s160,3,Poland_Radom_r004_c001_x160_y640_s160,3,Poland_Radom_r005_c000_x0_y751_s160,3,Poland_Radom_r005_c001_x160_y751_s160,3,4,4,true,true,true,true,true
Poland_Radom_r004_c001_2x2,train,Poland,Radom,4,1,Poland_Radom_r004_c001_x160_y640_s160,3,Poland_Radom_r004_c002_x320_y640_s160,3,Poland_Radom_r005_c001_x160_y751_s160,3,Poland_Radom_r005_c002_x320_y751_s160,3,4,4,true,true,true,false,false
Poland_Radom_r004_c002_2x2,train,Poland,Radom,4,2,Poland_Radom_r004_c002_x320_y640_s160,3,Poland_Radom_r004_c003_x480_y640_s160,4,Poland_Radom_r005_c002_x320_y751_s160,3,Poland_Radom_r005_c003_x480_y751_s160,3,4,4,true,true,true,true,true
Poland_Radom_r004_c003_2x2,train,Poland,Radom,4,3,Poland_Radom_r004_c003_x480_y640_s160,4,Poland_Radom_r004_c004_x640_y640_s160,3,Poland_Radom_r005_c003_x480_y751_s160,3,Poland_Radom_r005_c004_x640_y751_s160,3,4,4,true,true,true,false,false
Poland_Radom_r004_c004_2x2,train,Poland,Radom,4,4,Poland_Radom_r004_c004_x640_y640_s160,3,Poland_Radom_r004_c005_x800_y640_s160,4,Poland_Radom_r005_c004_x640_y751_s160,3,Poland_Radom_r005_c005_x800_y751_s160,4,4,4,true,true,true,true,true
Poland_Radom_r004_c005_2x2,train,Poland,Radom,4,5,Poland_Radom_r004_c005_x800_y640_s160,4,Poland_Radom_r004_c006_x960_y640_s160,4,Poland_Radom_r005_c005_x800_y751_s160,4,Poland_Radom_r005_c006_x960_y751_s160,3,4,4,true,true,true,false,false
Poland_Radom_r004_c006_2x2,train,Poland,Radom,4,6,Poland_Radom_r004_c006_x960_y640_s160,4,Poland_Radom_r004_c007_x1120_y640_s160,4,Poland_Radom_r005_c006_x960_y751_s160,3,Poland_Radom_r005_c007_x1120_y751_s160,3,4,4,true,true,true,true,true
Poland_Radom_r004_c007_2x2,train,Poland,Radom,4,7,Poland_Radom_r004_c007_x1120_y640_s160,4,Poland_Radom_r004_c008_x1280_y640_s160,4,Poland_Radom_r005_c007_x1120_y751_s160,3,Poland_Radom_r005_c008_x1280_y751_s160,3,4,4,true,true,true,false,false
Poland_Radom_r004_c008_2x2,train,Poland,Radom,4,8,Poland_Radom_r004_c008_x1280_y640_s160,4,Poland_Radom_r004_c009_x1440_y640_s160,4,Poland_Radom_r005_c008_x1280_y751_s160,3,Poland_Radom_r005_c009_x1440_y751_s160,3,4,4,true,true,true,true,true
Poland_Radom_r004_c009_2x2,train,Poland,Radom,4,9,Poland_Radom_r004_c009_x1440_y640_s160,4,Poland_Radom_r004_c010_x1576_y640_s160,3,Poland_Radom_r005_c009_x1440_y751_s160,3,Poland_Radom_r005_c010_x1576_y751_s160,3,4,4,true,true,true,false,false
Poland_Rybnik_r000_c000_2x2,test,Poland,Rybnik,0,0,Poland_Rybnik_r000_c000_x0_y0_s160,3,Poland_Rybnik_r000_c001_x160_y0_s160,3,Poland_Rybnik_r001_c000_x0_y160_s160,3,Poland_Rybnik_r001_c001_x160_y160_s160,3,4,4,true,true,true,true,true
Poland_Rybnik_r000_c001_2x2,test,Poland,Rybnik,0,1,Poland_Rybnik_r000_c001_x160_y0_s160,3,Poland_Rybnik_r000_c002_x320_y0_s160,4,Poland_Rybnik_r001_c001_x160_y160_s160,3,Poland_Rybnik_r001_c002_x320_y160_s160,4,4,4,true,true,true,false,false
Poland_Rybnik_r000_c002_2x2,test,Poland,Rybnik,0,2,Poland_Rybnik_r000_c002_x320_y0_s160,4,Poland_Rybnik_r000_c003_x480_y0_s160,4,Poland_Rybnik_r001_c002_x320_y160_s160,4,Poland_Rybnik_r001_c003_x480_y160_s160,4,4,4,true,true,true,true,true
Poland_Rybnik_r000_c003_2x2,test,Poland,Rybnik,0,3,Poland_Rybnik_r000_c003_x480_y0_s160,4,Poland_Rybnik_r000_c004_x640_y0_s160,3,Poland_Rybnik_r001_c003_x480_y160_s160,4,Poland_Rybnik_r001_c004_x640_y160_s160,4,4,4,true,true,true,false,false
Poland_Rybnik_r000_c004_2x2,test,Poland,Rybnik,0,4,Poland_Rybnik_r000_c004_x640_y0_s160,3,Poland_Rybnik_r000_c005_x800_y0_s160,3,Poland_Rybnik_r001_c004_x640_y160_s160,4,Poland_Rybnik_r001_c005_x800_y160_s160,4,4,4,true,true,true,true,true
Poland_Rybnik_r000_c005_2x2,test,Poland,Rybnik,0,5,Poland_Rybnik_r000_c005_x800_y0_s160,3,Poland_Rybnik_r000_c006_x960_y0_s160,3,Poland_Rybnik_r001_c005_x800_y160_s160,4,Poland_Rybnik_r001_c006_x960_y160_s160,4,4,4,true,true,true,false,false
Poland_Rybnik_r000_c006_2x2,test,Poland,Rybnik,0,6,Poland_Rybnik_r000_c006_x960_y0_s160,3,Poland_Rybnik_r000_c007_x1005_y0_s160,3,Poland_Rybnik_r001_c006_x960_y160_s160,4,Poland_Rybnik_r001_c007_x1005_y160_s160,4,4,4,true,true,true,true,true
Poland_Rybnik_r001_c000_2x2,test,Poland,Rybnik,1,0,Poland_Rybnik_r001_c000_x0_y160_s160,3,Poland_Rybnik_r001_c001_x160_y160_s160,3,Poland_Rybnik_r002_c000_x0_y320_s160,4,Poland_Rybnik_r002_c001_x160_y320_s160,3,4,4,true,true,true,false,false
Poland_Rybnik_r001_c001_2x2,test,Poland,Rybnik,1,1,Poland_Rybnik_r001_c001_x160_y160_s160,3,Poland_Rybnik_r001_c002_x320_y160_s160,4,Poland_Rybnik_r002_c001_x160_y320_s160,3,Poland_Rybnik_r002_c002_x320_y320_s160,4,4,4,true,true,true,false,false
Poland_Rybnik_r001_c002_2x2,test,Poland,Rybnik,1,2,Poland_Rybnik_r001_c002_x320_y160_s160,4,Poland_Rybnik_r001_c003_x480_y160_s160,4,Poland_Rybnik_r002_c002_x320_y320_s160,4,Poland_Rybnik_r002_c003_x480_y320_s160,4,4,4,true,true,true,false,false
Poland_Rybnik_r001_c003_2x2,test,Poland,Rybnik,1,3,Poland_Rybnik_r001_c003_x480_y160_s160,4,Poland_Rybnik_r001_c004_x640_y160_s160,4,Poland_Rybnik_r002_c003_x480_y320_s160,4,Poland_Rybnik_r002_c004_x640_y320_s160,3,4,4,true,true,true,false,false
Poland_Rybnik_r001_c004_2x2,test,Poland,Rybnik,1,4,Poland_Rybnik_r001_c004_x640_y160_s160,4,Poland_Rybnik_r001_c005_x800_y160_s160,4,Poland_Rybnik_r002_c004_x640_y320_s160,3,Poland_Rybnik_r002_c005_x800_y320_s160,3,4,4,true,true,true,false,false
Poland_Rybnik_r001_c005_2x2,test,Poland,Rybnik,1,5,Poland_Rybnik_r001_c005_x800_y160_s160,4,Poland_Rybnik_r001_c006_x960_y160_s160,4,Poland_Rybnik_r002_c005_x800_y320_s160,3,Poland_Rybnik_r002_c006_x960_y320_s160,3,4,4,true,true,true,false,false
Poland_Rybnik_r001_c006_2x2,test,Poland,Rybnik,1,6,Poland_Rybnik_r001_c006_x960_y160_s160,4,Poland_Rybnik_r001_c007_x1005_y160_s160,4,Poland_Rybnik_r002_c006_x960_y320_s160,3,Poland_Rybnik_r002_c007_x1005_y320_s160,3,4,4,true,true,true,false,false
Poland_Rybnik_r002_c000_2x2,test,Poland,Rybnik,2,0,Poland_Rybnik_r002_c000_x0_y320_s160,4,Poland_Rybnik_r002_c001_x160_y320_s160,3,Poland_Rybnik_r003_c000_x0_y331_s160,3,Poland_Rybnik_r003_c001_x160_y331_s160,3,4,4,true,true,true,true,true
Poland_Rybnik_r002_c001_2x2,test,Poland,Rybnik,2,1,Poland_Rybnik_r002_c001_x160_y320_s160,3,Poland_Rybnik_r002_c002_x320_y320_s160,4,Poland_Rybnik_r003_c001_x160_y331_s160,3,Poland_Rybnik_r003_c002_x320_y331_s160,4,4,4,true,true,true,false,false
Poland_Rybnik_r002_c002_2x2,test,Poland,Rybnik,2,2,Poland_Rybnik_r002_c002_x320_y320_s160,4,Poland_Rybnik_r002_c003_x480_y320_s160,4,Poland_Rybnik_r003_c002_x320_y331_s160,4,Poland_Rybnik_r003_c003_x480_y331_s160,4,4,4,true,true,true,true,true
Poland_Rybnik_r002_c003_2x2,test,Poland,Rybnik,2,3,Poland_Rybnik_r002_c003_x480_y320_s160,4,Poland_Rybnik_r002_c004_x640_y320_s160,3,Poland_Rybnik_r003_c003_x480_y331_s160,4,Poland_Rybnik_r003_c004_x640_y331_s160,3,4,4,true,true,true,false,false
Poland_Rybnik_r002_c004_2x2,test,Poland,Rybnik,2,4,Poland_Rybnik_r002_c004_x640_y320_s160,3,Poland_Rybnik_r002_c005_x800_y320_s160,3,Poland_Rybnik_r003_c004_x640_y331_s160,3,Poland_Rybnik_r003_c005_x800_y331_s160,3,4,4,true,true,true,true,true
Poland_Rybnik_r002_c005_2x2,test,Poland,Rybnik,2,5,Poland_Rybnik_r002_c005_x800_y320_s160,3,Poland_Rybnik_r002_c006_x960_y320_s160,3,Poland_Rybnik_r003_c005_x800_y331_s160,3,Poland_Rybnik_r003_c006_x960_y331_s160,3,4,4,true,true,true,false,false
Poland_Rybnik_r002_c006_2x2,test,Poland,Rybnik,2,6,Poland_Rybnik_r002_c006_x960_y320_s160,3,Poland_Rybnik_r002_c007_x1005_y320_s160,3,Poland_Rybnik_r003_c006_x960_y331_s160,3,Poland_Rybnik_r003_c007_x1005_y331_s160,0,3,3,false,true,false,true,false
Poland_Rzeszow_r000_c000_2x2,test,Poland,Rzeszow,0,0,Poland_Rzeszow_r000_c000_x0_y0_s160,3,Poland_Rzeszow_r000_c001_x160_y0_s160,3,Poland_Rzeszow_r001_c000_x0_y160_s160,3,Poland_Rzeszow_r001_c001_x160_y160_s160,4,4,4,true,true,true,true,true
Poland_Rzeszow_r000_c001_2x2,test,Poland,Rzeszow,0,1,Poland_Rzeszow_r000_c001_x160_y0_s160,3,Poland_Rzeszow_r000_c002_x320_y0_s160,4,Poland_Rzeszow_r001_c001_x160_y160_s160,4,Poland_Rzeszow_r001_c002_x320_y160_s160,4,4,4,true,true,true,false,false
Poland_Rzeszow_r000_c002_2x2,test,Poland,Rzeszow,0,2,Poland_Rzeszow_r000_c002_x320_y0_s160,4,Poland_Rzeszow_r000_c003_x480_y0_s160,4,Poland_Rzeszow_r001_c002_x320_y160_s160,4,Poland_Rzeszow_r001_c003_x480_y160_s160,4,4,4,true,true,true,true,true
Poland_Rzeszow_r000_c003_2x2,test,Poland,Rzeszow,0,3,Poland_Rzeszow_r000_c003_x480_y0_s160,4,Poland_Rzeszow_r000_c004_x640_y0_s160,3,Poland_Rzeszow_r001_c003_x480_y160_s160,4,Poland_Rzeszow_r001_c004_x640_y160_s160,4,4,4,true,true,true,false,false
Poland_Rzeszow_r000_c004_2x2,test,Poland,Rzeszow,0,4,Poland_Rzeszow_r000_c004_x640_y0_s160,3,Poland_Rzeszow_r000_c005_x800_y0_s160,3,Poland_Rzeszow_r001_c004_x640_y160_s160,4,Poland_Rzeszow_r001_c005_x800_y160_s160,4,4,4,true,true,true,true,true
Poland_Rzeszow_r000_c005_2x2,test,Poland,Rzeszow,0,5,Poland_Rzeszow_r000_c005_x800_y0_s160,3,Poland_Rzeszow_r000_c006_x960_y0_s160,3,Poland_Rzeszow_r001_c005_x800_y160_s160,4,Poland_Rzeszow_r001_c006_x960_y160_s160,4,4,4,true,true,true,false,false
Poland_Rzeszow_r000_c006_2x2,test,Poland,Rzeszow,0,6,Poland_Rzeszow_r000_c006_x960_y0_s160,3,Poland_Rzeszow_r000_c007_x1094_y0_s160,3,Poland_Rzeszow_r001_c006_x960_y160_s160,4,Poland_Rzeszow_r001_c007_x1094_y160_s160,4,4,4,true,true,true,true,true
Poland_Rzeszow_r001_c000_2x2,test,Poland,Rzeszow,1,0,Poland_Rzeszow_r001_c000_x0_y160_s160,3,Poland_Rzeszow_r001_c001_x160_y160_s160,4,Poland_Rzeszow_r002_c000_x0_y320_s160,3,Poland_Rzeszow_r002_c001_x160_y320_s160,4,4,4,true,true,true,false,false
Poland_Rzeszow_r001_c001_2x2,test,Poland,Rzeszow,1,1,Poland_Rzeszow_r001_c001_x160_y160_s160,4,Poland_Rzeszow_r001_c002_x320_y160_s160,4,Poland_Rzeszow_r002_c001_x160_y320_s160,4,Poland_Rzeszow_r002_c002_x320_y320_s160,4,4,4,true,true,true,false,false
Poland_Rzeszow_r001_c002_2x2,test,Poland,Rzeszow,1,2,Poland_Rzeszow_r001_c002_x320_y160_s160,4,Poland_Rzeszow_r001_c003_x480_y160_s160,4,Poland_Rzeszow_r002_c002_x320_y320_s160,4,Poland_Rzeszow_r002_c003_x480_y320_s160,4,4,4,true,true,true,false,false
Poland_Rzeszow_r001_c003_2x2,test,Poland,Rzeszow,1,3,Poland_Rzeszow_r001_c003_x480_y160_s160,4,Poland_Rzeszow_r001_c004_x640_y160_s160,4,Poland_Rzeszow_r002_c003_x480_y320_s160,4,Poland_Rzeszow_r002_c004_x640_y320_s160,4,4,4,true,true,true,false,false
Poland_Rzeszow_r001_c004_2x2,test,Poland,Rzeszow,1,4,Poland_Rzeszow_r001_c004_x640_y160_s160,4,Poland_Rzeszow_r001_c005_x800_y160_s160,4,Poland_Rzeszow_r002_c004_x640_y320_s160,4,Poland_Rzeszow_r002_c005_x800_y320_s160,4,4,4,true,true,true,false,false
Poland_Rzeszow_r001_c005_2x2,test,Poland,Rzeszow,1,5,Poland_Rzeszow_r001_c005_x800_y160_s160,4,Poland_Rzeszow_r001_c006_x960_y160_s160,4,Poland_Rzeszow_r002_c005_x800_y320_s160,4,Poland_Rzeszow_r002_c006_x960_y320_s160,4,4,4,true,true,true,false,false
Poland_Rzeszow_r001_c006_2x2,test,Poland,Rzeszow,1,6,Poland_Rzeszow_r001_c006_x960_y160_s160,4,Poland_Rzeszow_r001_c007_x1094_y160_s160,4,Poland_Rzeszow_r002_c006_x960_y320_s160,4,Poland_Rzeszow_r002_c007_x1094_y320_s160,4,4,4,true,true,true,false,false
Poland_Rzeszow_r002_c000_2x2,test,Poland,Rzeszow,2,0,Poland_Rzeszow_r002_c000_x0_y320_s160,3,Poland_Rzeszow_r002_c001_x160_y320_s160,4,Poland_Rzeszow_r003_c000_x0_y480_s160,4,Poland_Rzeszow_r003_c001_x160_y480_s160,3,4,4,true,true,true,true,true
Poland_Rzeszow_r002_c001_2x2,test,Poland,Rzeszow,2,1,Poland_Rzeszow_r002_c001_x160_y320_s160,4,Poland_Rzeszow_r002_c002_x320_y320_s160,4,Poland_Rzeszow_r003_c001_x160_y480_s160,3,Poland_Rzeszow_r003_c002_x320_y480_s160,4,4,4,true,true,true,false,false
Poland_Rzeszow_r002_c002_2x2,test,Poland,Rzeszow,2,2,Poland_Rzeszow_r002_c002_x320_y320_s160,4,Poland_Rzeszow_r002_c003_x480_y320_s160,4,Poland_Rzeszow_r003_c002_x320_y480_s160,4,Poland_Rzeszow_r003_c003_x480_y480_s160,4,4,4,true,true,true,true,true
Poland_Rzeszow_r002_c003_2x2,test,Poland,Rzeszow,2,3,Poland_Rzeszow_r002_c003_x480_y320_s160,4,Poland_Rzeszow_r002_c004_x640_y320_s160,4,Poland_Rzeszow_r003_c003_x480_y480_s160,4,Poland_Rzeszow_r003_c004_x640_y480_s160,4,4,4,true,true,true,false,false
Poland_Rzeszow_r002_c004_2x2,test,Poland,Rzeszow,2,4,Poland_Rzeszow_r002_c004_x640_y320_s160,4,Poland_Rzeszow_r002_c005_x800_y320_s160,4,Poland_Rzeszow_r003_c004_x640_y480_s160,4,Poland_Rzeszow_r003_c005_x800_y480_s160,4,4,4,true,true,true,true,true
Poland_Rzeszow_r002_c005_2x2,test,Poland,Rzeszow,2,5,Poland_Rzeszow_r002_c005_x800_y320_s160,4,Poland_Rzeszow_r002_c006_x960_y320_s160,4,Poland_Rzeszow_r003_c005_x800_y480_s160,4,Poland_Rzeszow_r003_c006_x960_y480_s160,4,4,4,true,true,true,false,false
Poland_Rzeszow_r002_c006_2x2,test,Poland,Rzeszow,2,6,Poland_Rzeszow_r002_c006_x960_y320_s160,4,Poland_Rzeszow_r002_c007_x1094_y320_s160,4,Poland_Rzeszow_r003_c006_x960_y480_s160,4,Poland_Rzeszow_r003_c007_x1094_y480_s160,4,4,4,true,true,true,true,true
Poland_Rzeszow_r003_c000_2x2,test,Poland,Rzeszow,3,0,Poland_Rzeszow_r003_c000_x0_y480_s160,4,Poland_Rzeszow_r003_c001_x160_y480_s160,3,Poland_Rzeszow_r004_c000_x0_y640_s160,3,Poland_Rzeszow_r004_c001_x160_y640_s160,4,4,4,true,true,true,false,false
Poland_Rzeszow_r003_c001_2x2,test,Poland,Rzeszow,3,1,Poland_Rzeszow_r003_c001_x160_y480_s160,3,Poland_Rzeszow_r003_c002_x320_y480_s160,4,Poland_Rzeszow_r004_c001_x160_y640_s160,4,Poland_Rzeszow_r004_c002_x320_y640_s160,4,4,4,true,true,true,false,false
Poland_Rzeszow_r003_c002_2x2,test,Poland,Rzeszow,3,2,Poland_Rzeszow_r003_c002_x320_y480_s160,4,Poland_Rzeszow_r003_c003_x480_y480_s160,4,Poland_Rzeszow_r004_c002_x320_y640_s160,4,Poland_Rzeszow_r004_c003_x480_y640_s160,4,4,4,true,true,true,false,false
Poland_Rzeszow_r003_c003_2x2,test,Poland,Rzeszow,3,3,Poland_Rzeszow_r003_c003_x480_y480_s160,4,Poland_Rzeszow_r003_c004_x640_y480_s160,4,Poland_Rzeszow_r004_c003_x480_y640_s160,4,Poland_Rzeszow_r004_c004_x640_y640_s160,4,4,4,true,true,true,false,false
Poland_Rzeszow_r003_c004_2x2,test,Poland,Rzeszow,3,4,Poland_Rzeszow_r003_c004_x640_y480_s160,4,Poland_Rzeszow_r003_c005_x800_y480_s160,4,Poland_Rzeszow_r004_c004_x640_y640_s160,4,Poland_Rzeszow_r004_c005_x800_y640_s160,4,4,4,true,true,true,false,false
Poland_Rzeszow_r003_c005_2x2,test,Poland,Rzeszow,3,5,Poland_Rzeszow_r003_c005_x800_y480_s160,4,Poland_Rzeszow_r003_c006_x960_y480_s160,4,Poland_Rzeszow_r004_c005_x800_y640_s160,4,Poland_Rzeszow_r004_c006_x960_y640_s160,4,4,4,true,true,true,false,false
Poland_Rzeszow_r003_c006_2x2,test,Poland,Rzeszow,3,6,Poland_Rzeszow_r003_c006_x960_y480_s160,4,Poland_Rzeszow_r003_c007_x1094_y480_s160,4,Poland_Rzeszow_r004_c006_x960_y640_s160,4,Poland_Rzeszow_r004_c007_x1094_y640_s160,3,4,4,true,true,true,false,false
Poland_Rzeszow_r004_c000_2x2,test,Poland,Rzeszow,4,0,Poland_Rzeszow_r004_c000_x0_y640_s160,3,Poland_Rzeszow_r004_c001_x160_y640_s160,4,Poland_Rzeszow_r005_c000_x0_y761_s160,3,Poland_Rzeszow_r005_c001_x160_y761_s160,3,4,4,true,true,true,true,true
Poland_Rzeszow_r004_c001_2x2,test,Poland,Rzeszow,4,1,Poland_Rzeszow_r004_c001_x160_y640_s160,4,Poland_Rzeszow_r004_c002_x320_y640_s160,4,Poland_Rzeszow_r005_c001_x160_y761_s160,3,Poland_Rzeszow_r005_c002_x320_y761_s160,3,4,4,true,true,true,false,false
Poland_Rzeszow_r004_c002_2x2,test,Poland,Rzeszow,4,2,Poland_Rzeszow_r004_c002_x320_y640_s160,4,Poland_Rzeszow_r004_c003_x480_y640_s160,4,Poland_Rzeszow_r005_c002_x320_y761_s160,3,Poland_Rzeszow_r005_c003_x480_y761_s160,3,4,4,true,true,true,true,true
Poland_Rzeszow_r004_c003_2x2,test,Poland,Rzeszow,4,3,Poland_Rzeszow_r004_c003_x480_y640_s160,4,Poland_Rzeszow_r004_c004_x640_y640_s160,4,Poland_Rzeszow_r005_c003_x480_y761_s160,3,Poland_Rzeszow_r005_c004_x640_y761_s160,3,4,4,true,true,true,false,false
Poland_Rzeszow_r004_c004_2x2,test,Poland,Rzeszow,4,4,Poland_Rzeszow_r004_c004_x640_y640_s160,4,Poland_Rzeszow_r004_c005_x800_y640_s160,4,Poland_Rzeszow_r005_c004_x640_y761_s160,3,Poland_Rzeszow_r005_c005_x800_y761_s160,4,4,4,true,true,true,true,true
Poland_Rzeszow_r004_c005_2x2,test,Poland,Rzeszow,4,5,Poland_Rzeszow_r004_c005_x800_y640_s160,4,Poland_Rzeszow_r004_c006_x960_y640_s160,4,Poland_Rzeszow_r005_c005_x800_y761_s160,4,Poland_Rzeszow_r005_c006_x960_y761_s160,3,4,4,true,true,true,false,false
Poland_Rzeszow_r004_c006_2x2,test,Poland,Rzeszow,4,6,Poland_Rzeszow_r004_c006_x960_y640_s160,4,Poland_Rzeszow_r004_c007_x1094_y640_s160,3,Poland_Rzeszow_r005_c006_x960_y761_s160,3,Poland_Rzeszow_r005_c007_x1094_y761_s160,3,4,4,true,true,true,true,true
Poland_Szczecin_r000_c000_2x2,val,Poland,Szczecin,0,0,Poland_Szczecin_r000_c000_x0_y0_s160,1,Poland_Szczecin_r000_c001_x160_y0_s160,3,Poland_Szczecin_r001_c000_x0_y160_s160,2,Poland_Szczecin_r001_c001_x160_y160_s160,4,3,2,false,true,false,true,false
Poland_Szczecin_r000_c001_2x2,val,Poland,Szczecin,0,1,Poland_Szczecin_r000_c001_x160_y0_s160,3,Poland_Szczecin_r000_c002_x320_y0_s160,3,Poland_Szczecin_r001_c001_x160_y160_s160,4,Poland_Szczecin_r001_c002_x320_y160_s160,4,4,4,true,true,true,false,false
